LabelID,Name,CategoryID,LabelValue,WorkspaceCode,NewValue
1048969,WorkCenter_WorkSchedule,2,Work Schedule,csi,Arbeitsplan
1048970,Location_ChangeStatus,2,Change Status,csi,Zustandsänderung
1048971,ObjectGroup_DefaultForObjectTypes,2,Default For Object Types,csi,Standard für Objekttypen
1048973,SchedulingDetail_StdBatchSize,2,Std Batch Size,csi,Standardbatchgröße
1048974,DisallowedTxns_DisallowAll,2,Disallow All,csi,Alle verweigern
1048975,DisallowedTxns_TxnName,2,Txn Name,csi,Transaktionsname
1048976,Operation_AutoAdjustLimit,2,Auto Adjust Limit,csi,Grenze für autom. Einstellen
1048977,Operation_AutoAdjustReason,2,Auto Adjust Reason,csi,Grund für autom. Einstellen
1048979,Operation_InTransit,2,In Transit,csi,Unterwegs
1048980,Operation_OutsideServicePoint,2,Outside Service Point,csi,Externer Servicepunkt
1048986,OperationChanges_ShippingReasons,2,Shipping Reasons,csi,Versandgründe
1048987,Operation_SummaryThruput,2,Summary Thruput,csi,Durchsatzzusammenfassung
1048988,Operation_ThruputReportingLevel,2,Thruput Reporting Level,csi,Durchsatzberichtsebene
1048994,ResourceStatusCode_NextTxnType,2,Next Txn Type,csi,Nächster Transaktionstyp
1048995,ResourceStatusCode_StatusReasons,2,Status Reasons,csi,Statusursachen
1048996,MfgOrder_BeginProduct,2,Begin Product,csi,Startprodukt
1049000,CurrentResourceStatus_Reason,2,Reason,csi,Grund
1049001,ProductionStatus_AllowedProducts,2,Allowed Products,csi,Zugelassene Produkte
1049002,ProductionStatusChanges_CurrentSubcodeSetBy,2,Current Subcode Set By,csi,Aktueller Subcode gesetzt von
1049003,ProductionStatus_LastStatusChangeDate,2,Last Status Change Date,csi,Letztes Statusänderungsdatum
1049004,ProductionStatus_LastStatusChangeDateGMT,2,Last Status Change Date GMT,csi,Letztes Statusänderungsdatum GMT
1049005,ProductionStatus_LastThruputDate,2,Last Thruput Date,csi,Letztes Durchsatzdatum
1049006,ProductionStatus_LastThruputDateGMT,2,Last Thruput Date GMT,csi,Letztes Durchsatzdatum GMT
1049008,ProductionStatus_Setup,2,Setup,csi,Einrichtung
1049009,ProductionStatus_UpdateLastStatusChangeDate,2,Update Last Status Change Date,csi,Letztes Statusänderungsdatum aktualisieren
1049012,MaterialListItemChanges_AllowSubstitution,2,Allow Substitutions,csi,Ersetzungen zulassen
1049014,Setup_StdSetupLaborTime,2,Std Setup Labor Time,csi,Standardeinrichtungsarbeitszeit
1049015,Setup_StdSetupTime,2,Std Setup Time,csi,Standardeinrichtungszeit
1049016,DataCollectionDef_ParametricDataDefType,2,Parametric Data Def,csi,Definition parametrischer Daten
1049018,TxnMap_Required,2,Required,csi,Erforderlich
1049019,TxnMap_TxnToUse,2,Txn To Use,csi,Zu verwendende Transaktion
1049021,Spec_MaxQueueTimeAction,2,Max Queue Time Action,csi,Aktion für max.-Wartezeit
1049022,Spec_TxnMap,2,Data Collection Txn Map,csi,Zuordnung von Datensammlungstransaktionen
1049023,StepSchedulingDetail_ForwardCycleTime,2,Forward Cycle Time,csi,Vorwärts-Zykluszeit
1049024,StepSchedulingDetail_ForwardYield,2,Forward Yield,csi,Vorwärts-Ausbeute
1049025,Bin_BinPercentage,2,Bin Percentage,csi,Gefäßprozentsatz
1049026,PathSelector_EffectiveFromDateGMT,2,Effective From Date GMT,csi,Gültig ab (GMT)
1049027,PathSelector_EffectiveThruDate,2,Effective Thru Date,csi,Gültig bis
1049028,PathSelector_EffectiveThruDateGMT,2,Effective Thru Date GMT,csi,Gültig bis (GMT)
1049029,Bin_FromProduct,2,From Product,csi,von Produkt
1049030,PathSelector_Path,2,Path,csi,Pfad
1049031,Bin_ResultingProduct,2,Resulting Product,csi,Resultierendes Produkt
1049032,Bin_Step,2,Step,csi,Schritt
1049033,Container_Spec,2,Spec,csi,Spez.
1049035,SubWorkflowStep_SubWorkflow,2,Sub Workflow,csi,Unterarbeitsplan
1049039,ProductOption_EffectiveFrom,2,Effective From,csi,Gültig ab
1049040,ProductOption_EffectiveThru,2,Effective Thru,csi,Gültig bis
1049041,ProductOption_OptionPercentage,2,Option Percentage,csi,Optionsprozentsatz
1049042,ProductOption_ToProduct,2,To Product,csi,Zu Produkt
1049043,GateStatus_Container,2,Container,csi,Container
1049044,ReworkStatus_EndReworkStep,2,End Rework,csi,Ende der Nacharbeit
1049048,GateStatus_CompletedSteps,2,Completed Steps,csi,Beendete Schritte
1049049,GateStatus_Gate,2,Gate,csi,Gate
1049050,GateStatus_RequiredStepsRemaining,2,Required Steps Remaining,csi,Ausstehende erforderliche Schritte
1049055,MoveHistory_ToResource,2,To Resource,csi,Zur Ressource
1049056,SpecStatus_CompletedTxns,2,Completed Txns,csi,Abgeschlossene Transaktionen
1049057,WIPMsgDetails_AcknowledgmentRequired,2,Acknowledgment Required,csi,Bestätigung erforderlich
1049058,WIPMsgDetails_ContactInfo,2,Contact Info,csi,Kontaktinformation
1049059,WIPMsgDetails_CreationDate,2,Creation Date,csi,Erstellungsdatum
1049060,WIPMsgDetails_CreationDateGMT,2,Creation Date GMT,csi,Erstellungsdatum GMT
1049061,WIPMsgDetails_MsgAction,2,Msg Action,csi,Nachrichtenaktion
1049062,WIPMsgDetails_MsgText,2,Msg Text,csi,Nachrichtentext
1049063,WIPMsgDetails_WIPMsg,2,WIP Msg,csi,Umlaufbestandsnachricht
1049064,WIPMsgDetails_WIPMsgPassword,2,WIP Msg Password,csi,Umlaufbestandsnachrichtenkennwort
1049065,WIPMsgKey_WIPMsgDetails,2,WIP Msg Details,csi,Umlaufbestandsnachrichtendetails
1049066,WIPMsgLabelKey_Label,2,Label,csi,Etikett
1049067,Container_WorkflowStack,2,Workflow Stack,csi,Arbeitsplanstapel
1049069,ViewContainer_WIPMessageExtent,2,WIP Message Extent,csi,Erweiterung der Umlaufbestandsnachricht
1049070,WIPMsgMgr_ParentContainer,2,Parent Container,csi,Eltern-Container
